SITE CODE,Year,Month,Day,Hour,BarometricPressure(hPa),BarometricPressure(PSI)
SMO,2021,3,17,21,1000.99,14.514355
SMO,2021,3,17,22,1000.77,14.511165
SMO,2021,3,17,23,1000.43,14.506235
SMO,2021,3,18,0,999.95,14.499275
SMO,2021,3,18,1,999.34,14.49043
SMO,2021,3,18,2,998.95,14.484775
SMO,2021,3,18,3,998.77,14.482165
SMO,2021,3,18,4,998.89,14.483905
SMO,2021,3,18,5,999.5,14.49275
SMO,2021,3,18,6,1000.11,14.501595
SMO,2021,3,18,7,1000.48,14.50696
SMO,2021,3,18,8,1001.1,14.51595
SMO,2021,3,18,9,1001.29,14.518705
SMO,2021,3,18,10,1001.04,14.51508
SMO,2021,3,18,11,1000.52,14.50754
SMO,2021,3,18,12,999.89,14.498405
SMO,2021,3,18,13,999.54,14.49333
SMO,2021,3,18,14,999.23,14.488835
SMO,2021,3,18,15,999.35,14.490575
SMO,2021,3,18,16,999.86,14.49797
SMO,2021,3,18,17,1000.25,14.503625
SMO,2021,3,18,18,1000.77,14.511165
SMO,2021,3,18,19,1001.43,14.520735
SMO,2021,3,18,20,1001.64,14.52378
SMO,2021,3,18,21,1000.9,14.51305
SMO,2021,3,18,22,1000.73,14.510585
SMO,2021,3,18,23,1000.47,14.506815
SMO,2021,3,19,0,999.41,14.491445
SMO,2021,3,19,1,999.01,14.485645
SMO,2021,3,19,2,999.3,14.48985
SMO,2021,3,19,3,999.16,14.48782
SMO,2021,3,19,4,999.18,14.48811
SMO,2021,3,19,5,999.06,14.48637
SMO,2021,3,19,6,999.04,14.48608
SMO,2021,3,19,7,1000.33,14.504785
SMO,2021,3,19,8,1000.87,14.512615
SMO,2021,3,19,9,1000.81,14.511745
SMO,2021,3,19,10,1000.84,14.51218
SMO,2021,3,19,11,1000.03,14.500435
SMO,2021,3,19,12,999.55,14.493475
SMO,2021,3,19,13,998.7,14.48115
SMO,2021,3,19,14,998.75,14.481875
SMO,2021,3,19,15,998.83,14.483035
SMO,2021,3,19,16,999.65,14.494925
SMO,2021,3,19,17,1000.13,14.501885
SMO,2021,3,19,18,1000.2,14.5029
SMO,2021,3,19,19,1000.88,14.51276
SMO,2021,3,19,20,1001.44,14.52088
SMO,2021,3,19,21,1001.69,14.524505
SMO,2021,3,19,22,1000.94,14.51363
SMO,2021,3,19,23,1000.52,14.50754
SMO,2021,3,20,0,999.56,14.49362
SMO,2021,3,20,1,999.22,14.48869
SMO,2021,3,20,2,999.23,14.488835
SMO,2021,3,20,3,999.11,14.487095
SMO,2021,3,20,4,999.13,14.487385
SMO,2021,3,20,5,999.78,14.49681
SMO,2021,3,20,6,1000.57,14.508265
SMO,2021,3,20,7,1000.92,14.51334
SMO,2021,3,20,8,1001.15,14.516675
SMO,2021,3,20,9,1001.17,14.516965
SMO,2021,3,20,10,1001.27,14.518415
SMO,2021,3,20,11,1001.03,14.514935
SMO,2021,3,20,12,1000.19,14.502755
SMO,2021,3,20,13,999.53,14.493185
SMO,2021,3,20,14,999.62,14.49449
SMO,2021,3,20,15,999.79,14.496955
SMO,2021,3,20,16,999.79,14.496955
SMO,2021,3,20,17,1000.45,14.506525
SMO,2021,3,20,18,1001.05,14.515225
SMO,2021,3,20,19,1002.13,14.530885
SMO,2021,3,20,20,1002.82,14.54089
SMO,2021,3,20,21,1002.55,14.536975
SMO,2021,3,20,22,1001.74,14.52523
SMO,2021,3,20,23,1001.31,14.518995
SMO,2021,3,21,0,1000.43,14.506235
SMO,2021,3,21,1,999.83,14.497535
SMO,2021,3,21,2,1000.48,14.50696
SMO,2021,3,21,3,1000.27,14.503915
SMO,2021,3,21,4,1000.64,14.50928
SMO,2021,3,21,5,1000.95,14.513775
SMO,2021,3,21,6,1001.25,14.518125
SMO,2021,3,21,7,1001.55,14.522475
SMO,2021,3,21,8,1001.98,14.52871
SMO,2021,3,21,9,1001.95,14.528275
SMO,2021,3,21,10,1001.44,14.52088
SMO,2021,3,21,11,1001.05,14.515225
SMO,2021,3,21,12,1000.77,14.511165
SMO,2021,3,21,13,1000.7,14.51015
SMO,2021,3,21,14,1000.47,14.506815
SMO,2021,3,21,15,1000.56,14.50812
SMO,2021,3,21,16,1001.16,14.51682
SMO,2021,3,21,17,1001.54,14.52233
SMO,2021,3,21,18,1001.79,14.525955
SMO,2021,3,21,19,1001.71,14.524795
SMO,2021,3,21,20,1001.53,14.522185
SMO,2021,3,21,21,1001.69,14.524505
SMO,2021,3,21,22,1001.66,14.52407
SMO,2021,3,21,23,1000.92,14.51334
SMO,2021,3,22,0,1000.6,14.5087
SMO,2021,3,22,1,1000.3,14.50435
SMO,2021,3,22,2,999.98,14.49971
SMO,2021,3,22,3,999.99,14.499855
SMO,2021,3,22,4,1000.22,14.50319
SMO,2021,3,22,5,1000.89,14.512905
SMO,2021,3,22,6,1001.46,14.52117
SMO,2021,3,22,7,1001.99,14.528855
SMO,2021,3,22,8,1002.37,14.534365
SMO,2021,3,22,9,1002.32,14.53364
SMO,2021,3,22,10,1002.36,14.53422
SMO,2021,3,22,11,1001.82,14.52639
SMO,2021,3,22,12,1001.43,14.520735
SMO,2021,3,22,13,1001.15,14.516675
SMO,2021,3,22,14,1000.94,14.51363
SMO,2021,3,22,15,1000.72,14.51044
SMO,2021,3,22,16,1000.99,14.514355
SMO,2021,3,22,17,1001.8,14.5261
SMO,2021,3,22,18,1002.58,14.53741
SMO,2021,3,22,19,1003.07,14.544515
SMO,2021,3,22,20,1003.05,14.544225
SMO,2021,3,22,21,1002.8,14.5406
SMO,2021,3,22,22,1002.59,14.537555
SMO,2021,3,22,23,1002.12,14.53074
SMO,2021,3,23,0,1001.5,14.52175
SMO,2021,3,23,1,1001.22,14.51769
SMO,2021,3,23,2,1001.14,14.51653
SMO,2021,3,23,3,1000.97,14.514065
SMO,2021,3,23,4,1001.24,14.51798
SMO,2021,3,23,5,1001.54,14.52233
SMO,2021,3,23,6,1001.99,14.528855
SMO,2021,3,23,7,1002.37,14.534365
SMO,2021,3,23,8,1002.62,14.53799
SMO,2021,3,23,9,1002.82,14.54089
SMO,2021,3,23,10,1002.56,14.53712
SMO,2021,3,23,11,1002.03,14.529435
SMO,2021,3,23,12,1001.27,14.518415
SMO,2021,3,23,13,1000.81,14.511745
SMO,2021,3,23,14,1000.54,14.50783
SMO,2021,3,23,15,1000.7,14.51015
SMO,2021,3,23,16,1001,14.5145
SMO,2021,3,23,17,1001.32,14.51914
SMO,2021,3,23,18,1001.98,14.52871
SMO,2021,3,23,19,1002.54,14.53683
SMO,2021,3,23,20,1002.74,14.53973
SMO,2021,3,23,21,1002.47,14.535815
SMO,2021,3,23,22,1001.88,14.52726
SMO,2021,3,23,23,1001.14,14.51653
SMO,2021,3,24,0,1000.48,14.50696
SMO,2021,3,24,1,1000.24,14.50348
SMO,2021,3,24,2,999.71,14.495795
SMO,2021,3,24,3,999.71,14.495795
SMO,2021,3,24,4,999.95,14.499275
SMO,2021,3,24,5,1000.42,14.50609
SMO,2021,3,24,6,1001.07,14.515515
SMO,2021,3,24,7,1001.64,14.52378
SMO,2021,3,24,8,1002.23,14.532335
SMO,2021,3,24,9,1002.13,14.530885
SMO,2021,3,24,10,1001.78,14.52581
SMO,2021,3,24,11,1001.76,14.52552
SMO,2021,3,24,12,1001.25,14.518125
SMO,2021,3,24,13,1000.37,14.505365
SMO,2021,3,24,14,999.96,14.49942
SMO,2021,3,24,15,999.74,14.49623
SMO,2021,3,24,16,999.84,14.49768
SMO,2021,3,24,17,1000.48,14.50696
SMO,2021,3,24,18,1001.32,14.51914
SMO,2021,3,24,19,1001.73,14.525085
SMO,2021,3,24,20,1002.1,14.53045
SMO,2021,3,24,21,1001.97,14.528565
SMO,2021,3,24,22,1001.44,14.52088
SMO,2021,3,24,23,1000.62,14.50899
SMO,2021,3,25,0,1000.07,14.501015
SMO,2021,3,25,1,1000.33,14.504785
SMO,2021,3,25,2,999.83,14.497535
SMO,2021,3,25,3,999.3,14.48985
SMO,2021,3,25,4,1000.15,14.502175
SMO,2021,3,25,5,1001.25,14.518125
SMO,2021,3,25,6,1002.08,14.53016
SMO,2021,3,25,7,1002.73,14.539585
SMO,2021,3,25,8,1003.17,14.545965
SMO,2021,3,25,9,1003.69,14.553505
SMO,2021,3,25,10,1003.79,14.554955
SMO,2021,3,25,11,1003.26,14.54727
SMO,2021,3,25,12,1002.51,14.536395
SMO,2021,3,25,13,1001.55,14.522475
SMO,2021,3,25,14,1001.4,14.5203
SMO,2021,3,25,15,1001.06,14.51537
SMO,2021,3,25,16,1001.01,14.514645
SMO,2021,3,25,17,1001.73,14.525085
SMO,2021,3,25,18,1002.44,14.53538
SMO,2021,3,25,19,1003.1,14.54495
SMO,2021,3,25,20,1003.16,14.54582
SMO,2021,3,25,21,1002.62,14.53799
SMO,2021,3,25,22,1001.63,14.523635
SMO,2021,3,25,23,1000.9,14.51305
SMO,2021,3,26,0,1000.55,14.507975
SMO,2021,3,26,1,1000.19,14.502755
SMO,2021,3,26,2,1000.15,14.502175
SMO,2021,3,26,3,1000.45,14.506525
SMO,2021,3,26,4,1000.8,14.5116
SMO,2021,3,26,5,1001.08,14.51566
SMO,2021,3,26,6,1001.74,14.52523
SMO,2021,3,26,7,1002.04,14.52958
SMO,2021,3,26,8,1002.51,14.536395
SMO,2021,3,26,9,1002.74,14.53973
SMO,2021,3,26,10,1002.26,14.53277
SMO,2021,3,26,11,1001.91,14.527695
SMO,2021,3,26,12,1001.37,14.519865
SMO,2021,3,26,13,1000.75,14.510875
SMO,2021,3,26,14,1000.33,14.504785
SMO,2021,3,26,15,1000.08,14.50116
SMO,2021,3,26,16,1000.45,14.506525
SMO,2021,3,26,17,1001.1,14.51595
SMO,2021,3,26,18,1001.43,14.520735
SMO,2021,3,26,19,1001.93,14.527985
SMO,2021,3,26,20,1002.32,14.53364
SMO,2021,3,26,21,1002.08,14.53016
SMO,2021,3,26,22,1001.45,14.521025
SMO,2021,3,26,23,1000.74,14.51073
SMO,2021,3,27,0,999.94,14.49913
SMO,2021,3,27,1,999.32,14.49014
SMO,2021,3,27,2,998.85,14.483325
SMO,2021,3,27,3,998.79,14.482455
SMO,2021,3,27,4,998.79,14.482455
SMO,2021,3,27,5,999.14,14.48753
SMO,2021,3,27,6,999.62,14.49449
SMO,2021,3,27,7,1000.36,14.50522
SMO,2021,3,27,8,1000.96,14.51392
SMO,2021,3,27,9,1001.05,14.515225
SMO,2021,3,27,10,1001.06,14.51537
SMO,2021,3,27,11,1000.66,14.50957
SMO,2021,3,27,12,1000.12,14.50174
SMO,2021,3,27,13,999.49,14.492605
SMO,2021,3,27,14,998.94,14.48463
SMO,2021,3,27,15,999.07,14.486515
SMO,2021,3,27,16,999.61,14.494345
SMO,2021,3,27,17,1000.13,14.501885
SMO,2021,3,27,18,1000.69,14.510005
SMO,2021,3,27,19,1001.23,14.517835
SMO,2021,3,27,20,1001.49,14.521605
SMO,2021,3,27,21,1001.18,14.51711
SMO,2021,3,27,22,1000.81,14.511745
SMO,2021,3,27,23,1000.04,14.50058
SMO,2021,3,28,0,999.27,14.489415
SMO,2021,3,28,1,998.62,14.47999
SMO,2021,3,28,2,998.03,14.471435
SMO,2021,3,28,3,997.84,14.46868
SMO,2021,3,28,4,998.02,14.47129
SMO,2021,3,28,5,998.69,14.481005
SMO,2021,3,28,6,999.31,14.489995
SMO,2021,3,28,7,999.87,14.498115
SMO,2021,3,28,8,1000.33,14.504785
SMO,2021,3,28,9,1000.53,14.507685
SMO,2021,3,28,10,1000.32,14.50464
SMO,2021,3,28,11,999.96,14.49942
SMO,2021,3,28,12,998.66,14.48057
SMO,2021,3,28,13,998.2,14.4739
SMO,2021,3,28,14,998.26,14.47477
SMO,2021,3,28,15,998.22,14.47419
SMO,2021,3,28,16,998.41,14.476945
SMO,2021,3,28,17,998.92,14.48434
SMO,2021,3,28,18,999.29,14.489705
SMO,2021,3,28,19,999.59,14.494055
SMO,2021,3,28,20,1000.03,14.500435
SMO,2021,3,28,21,999.9,14.49855
SMO,2021,3,28,22,999.62,14.49449
SMO,2021,3,28,23,998.78,14.48231
SMO,2021,3,29,0,998.14,14.47303
SMO,2021,3,29,1,997.71,14.466795
SMO,2021,3,29,2,997.44,14.46288
SMO,2021,3,29,3,997.66,14.46607
SMO,2021,3,29,4,997.92,14.46984
SMO,2021,3,29,5,998.38,14.47651
SMO,2021,3,29,6,999.08,14.48666
SMO,2021,3,29,7,999.68,14.49536
SMO,2021,3,29,8,1000.56,14.50812
SMO,2021,3,29,9,1000.09,14.501305
SMO,2021,3,29,10,999.88,14.49826
SMO,2021,3,29,11,999.43,14.491735
SMO,2021,3,29,12,998.67,14.480715
SMO,2021,3,29,13,998.43,14.477235
SMO,2021,3,29,14,997.93,14.469985
SMO,2021,3,29,15,997.78,14.46781
SMO,2021,3,29,16,997.97,14.470565
SMO,2021,3,29,17,998.46,14.47767
SMO,2021,3,29,18,998.92,14.48434
SMO,2021,3,29,19,999.08,14.48666
SMO,2021,3,29,20,999.12,14.48724
SMO,2021,3,29,21,999.09,14.486805
SMO,2021,3,29,22,998.77,14.482165
SMO,2021,3,29,23,998.05,14.471725
SMO,2021,3,30,0,997.51,14.463895
SMO,2021,3,30,1,997.01,14.456645
SMO,2021,3,30,2,997.01,14.456645
SMO,2021,3,30,3,996.75,14.452875
SMO,2021,3,30,4,997,14.4565
SMO,2021,3,30,5,997.41,14.462445
SMO,2021,3,30,6,998.04,14.47158
SMO,2021,3,30,7,998.61,14.479845
SMO,2021,3,30,8,999.03,14.485935
SMO,2021,3,30,9,999.29,14.489705
SMO,2021,3,30,10,999.11,14.487095
SMO,2021,3,30,11,998.94,14.48463
SMO,2021,3,30,12,998.38,14.47651
SMO,2021,3,30,13,997.84,14.46868
SMO,2021,3,30,14,997.19,14.459255
SMO,2021,3,30,15,997.71,14.466795
SMO,2021,3,30,16,997.89,14.469405
SMO,2021,3,30,17,998.51,14.478395
SMO,2021,3,30,18,999.13,14.487385
SMO,2021,3,30,19,999.46,14.49217
SMO,2021,3,30,20,999.61,14.494345
SMO,2021,3,30,21,999.53,14.493185
SMO,2021,3,30,22,998.98,14.48521
SMO,2021,3,30,23,998.28,14.47506
SMO,2021,3,31,0,997.92,14.46984
SMO,2021,3,31,1,997.4,14.4623
SMO,2021,3,31,2,997.06,14.45737
SMO,2021,3,31,3,997.1,14.45795
SMO,2021,3,31,4,997.14,14.45853
SMO,2021,3,31,5,997.44,14.46288
SMO,2021,3,31,6,998.05,14.471725
SMO,2021,3,31,7,998.49,14.478105
SMO,2021,3,31,8,998.9,14.48405
SMO,2021,3,31,9,998.8,14.4826
SMO,2021,3,31,10,998.76,14.48202
SMO,2021,3,31,11,998.4,14.4768
SMO,2021,3,31,12,997.79,14.467955
SMO,2021,3,31,13,997.4,14.4623
SMO,2021,3,31,14,997.41,14.462445
SMO,2021,3,31,15,997.73,14.467085
SMO,2021,3,31,16,998.03,14.471435
SMO,2021,3,31,17,998.53,14.478685
SMO,2021,3,31,18,999.22,14.48869
SMO,2021,3,31,19,999.5,14.49275
SMO,2021,3,31,20,999.61,14.494345
SMO,2021,3,31,21,999.55,14.493475
SMO,2021,3,31,22,999.15,14.487675
SMO,2021,3,31,23,998.73,14.481585
SMO,2021,4,1,0,998.16,14.47332
SMO,2021,4,1,1,998.08,14.47216
SMO,2021,4,1,2,997.75,14.467375
SMO,2021,4,1,3,998.08,14.47216
SMO,2021,4,1,4,998.48,14.47796
SMO,2021,4,1,5,999.05,14.486225
SMO,2021,4,1,6,999.56,14.49362
SMO,2021,4,1,7,1000.09,14.501305
SMO,2021,4,1,8,1000.49,14.507105
SMO,2021,4,1,9,1000.88,14.51276
SMO,2021,4,1,10,1000.94,14.51363
SMO,2021,4,1,11,1000.6,14.5087
SMO,2021,4,1,12,1000.02,14.50029
SMO,2021,4,1,13,999.21,14.488545
SMO,2021,4,1,14,998.67,14.480715
SMO,2021,4,1,15,998.58,14.47941
SMO,2021,4,1,16,998.7,14.48115
SMO,2021,4,1,17,999.12,14.48724
SMO,2021,4,1,18,999.59,14.494055
SMO,2021,4,1,19,1000,14.5
SMO,2021,4,1,20,1000.1,14.50145
SMO,2021,4,1,21,1000.16,14.50232
SMO,2021,4,1,22,999.94,14.49913
SMO,2021,4,1,23,999.29,14.489705
SMO,2021,4,2,0,998.8,14.4826
SMO,2021,4,2,1,998.74,14.48173
SMO,2021,4,2,2,998.8,14.4826
SMO,2021,4,2,3,998.8,14.4826
SMO,2021,4,2,4,999.02,14.48579
SMO,2021,4,2,5,999.31,14.489995
SMO,2021,4,2,6,999.82,14.49739
SMO,2021,4,2,7,1000.45,14.506525
SMO,2021,4,2,8,1000.79,14.511455
SMO,2021,4,2,9,1000.91,14.513195
SMO,2021,4,2,10,1000.54,14.50783
SMO,2021,4,2,11,1000.19,14.502755
SMO,2021,4,2,12,999.79,14.496955
SMO,2021,4,2,13,999.44,14.49188
SMO,2021,4,2,14,999,14.4855
SMO,2021,4,2,15,998.77,14.482165
SMO,2021,4,2,16,999.04,14.48608
SMO,2021,4,2,17,999.71,14.495795
SMO,2021,4,2,18,1000.33,14.504785
SMO,2021,4,2,19,1000.9,14.51305
SMO,2021,4,2,20,1001.02,14.51479
SMO,2021,4,2,21,1000.82,14.51189
SMO,2021,4,2,22,1000.02,14.50029
SMO,2021,4,2,23,999.26,14.48927
SMO,2021,4,3,0,998.63,14.480135
SMO,2021,4,3,1,997.88,14.46926
SMO,2021,4,3,2,997.54,14.46433
SMO,2021,4,3,3,997.66,14.46607
SMO,2021,4,3,4,998.06,14.47187
SMO,2021,4,3,5,998.68,14.48086
SMO,2021,4,3,6,999.29,14.489705
SMO,2021,4,3,7,999.73,14.496085
SMO,2021,4,3,8,1000.05,14.500725
SMO,2021,4,3,9,1000.06,14.50087
SMO,2021,4,3,10,999.79,14.496955
SMO,2021,4,3,11,999.32,14.49014
SMO,2021,4,3,12,998.89,14.483905
SMO,2021,4,3,13,998.37,14.476365
SMO,2021,4,3,14,998.01,14.471145
SMO,2021,4,3,15,997.97,14.470565
SMO,2021,4,3,16,998.38,14.47651
SMO,2021,4,3,17,999.15,14.487675
SMO,2021,4,3,18,999.92,14.49884
SMO,2021,4,3,19,1000.28,14.50406
SMO,2021,4,3,20,1000.32,14.50464
SMO,2021,4,3,21,1000.17,14.502465
SMO,2021,4,3,22,999.55,14.493475
SMO,2021,4,3,23,998.66,14.48057
SMO,2021,4,4,0,997.94,14.47013
SMO,2021,4,4,1,997.33,14.461285
SMO,2021,4,4,2,996.91,14.455195
SMO,2021,4,4,3,997.08,14.45766
SMO,2021,4,4,4,997.53,14.464185
SMO,2021,4,4,5,997.94,14.47013
SMO,2021,4,4,6,998.74,14.48173
SMO,2021,4,4,7,999.45,14.492025
SMO,2021,4,4,8,999.61,14.494345
SMO,2021,4,4,9,999.6,14.4942
SMO,2021,4,4,10,999.54,14.49333
SMO,2021,4,4,11,999.15,14.487675
SMO,2021,4,4,12,999.12,14.48724
SMO,2021,4,4,13,998.69,14.481005
SMO,2021,4,4,14,998.19,14.473755
SMO,2021,4,4,15,997.99,14.470855
SMO,2021,4,4,16,998.86,14.48347
SMO,2021,4,4,17,999.53,14.493185
SMO,2021,4,4,18,999.89,14.498405
SMO,2021,4,4,19,1000.18,14.50261
SMO,2021,4,4,20,1000.54,14.50783
SMO,2021,4,4,21,1000.61,14.508845
SMO,2021,4,4,22,1000.26,14.50377
SMO,2021,4,4,23,999.81,14.497245
SMO,2021,4,5,0,999.49,14.492605
SMO,2021,4,5,1,998.85,14.483325
SMO,2021,4,5,2,998.54,14.47883
SMO,2021,4,5,3,998.33,14.475785
SMO,2021,4,5,4,998.73,14.481585
SMO,2021,4,5,5,999.37,14.490865
SMO,2021,4,5,6,1000.09,14.501305
SMO,2021,4,5,7,1001.4,14.5203
SMO,2021,4,5,8,1002.46,14.53567
SMO,2021,4,5,9,1002.64,14.53828
SMO,2021,4,5,10,1002.98,14.54321
SMO,2021,4,5,11,1002.32,14.53364
SMO,2021,4,5,12,1001.52,14.52204
SMO,2021,4,5,13,1000.92,14.51334
SMO,2021,4,5,14,1001.04,14.51508
SMO,2021,4,5,15,1001.18,14.51711
SMO,2021,4,5,16,1001,14.5145
SMO,2021,4,5,17,1001.59,14.523055
SMO,2021,4,5,18,1002.29,14.533205
SMO,2021,4,5,19,1002.73,14.539585
SMO,2021,4,5,20,1003.07,14.544515
SMO,2021,4,5,21,1002.64,14.53828
SMO,2021,4,5,22,1002.32,14.53364
SMO,2021,4,5,23,1002.35,14.534075
SMO,2021,4,6,0,1002,14.529
SMO,2021,4,6,1,1001.13,14.516385
SMO,2021,4,6,2,1000.15,14.502175
SMO,2021,4,6,3,1000.1,14.50145
SMO,2021,4,6,4,1000.14,14.50203
SMO,2021,4,6,5,1000.3,14.50435
SMO,2021,4,6,6,1000.62,14.50899
SMO,2021,4,6,7,1001.21,14.517545
SMO,2021,4,6,8,1001.58,14.52291
SMO,2021,4,6,9,1001.78,14.52581
SMO,2021,4,6,10,1001.92,14.52784
SMO,2021,4,6,11,1001.74,14.52523
SMO,2021,4,6,12,1001.18,14.51711
SMO,2021,4,6,13,1000.51,14.507395
SMO,2021,4,6,14,1000.22,14.50319
SMO,2021,4,6,15,1000.13,14.501885
SMO,2021,4,6,16,1000.38,14.50551
SMO,2021,4,6,17,1001.17,14.516965
SMO,2021,4,6,18,1001.92,14.52784
SMO,2021,4,6,19,1002.33,14.533785
SMO,2021,4,6,20,1002.7,14.53915
SMO,2021,4,6,21,1002.59,14.537555
SMO,2021,4,6,22,1001.69,14.524505
SMO,2021,4,6,23,1000.8,14.5116
SMO,2021,4,7,0,1000.02,14.50029
SMO,2021,4,7,1,999.18,14.48811
SMO,2021,4,7,2,998.82,14.48289
SMO,2021,4,7,3,998.99,14.485355
SMO,2021,4,7,4,999.14,14.48753
SMO,2021,4,7,5,999.52,14.49304
SMO,2021,4,7,6,1000.03,14.500435
SMO,2021,4,7,7,1000.8,14.5116
SMO,2021,4,7,8,1001.19,14.517255
SMO,2021,4,7,9,1001.24,14.51798
SMO,2021,4,7,10,1000.96,14.51392
SMO,2021,4,7,11,1000.87,14.512615
SMO,2021,4,7,12,1000.23,14.503335
SMO,2021,4,7,13,999.88,14.49826
SMO,2021,4,7,14,999.59,14.494055
SMO,2021,4,7,15,999.6,14.4942
SMO,2021,4,7,16,999.83,14.497535
SMO,2021,4,7,17,1000.3,14.50435
SMO,2021,4,7,18,1000.79,14.511455
SMO,2021,4,7,19,1001.15,14.516675
SMO,2021,4,7,20,1001.44,14.52088
SMO,2021,4,7,21,1001.43,14.520735
SMO,2021,4,7,22,1000.86,14.51247
SMO,2021,4,7,23,1000.2,14.5029
SMO,2021,4,8,0,999.76,14.49652
SMO,2021,4,8,1,999.3,14.48985
SMO,2021,4,8,2,999.05,14.486225
SMO,2021,4,8,3,999.12,14.48724
SMO,2021,4,8,4,999.62,14.49449
SMO,2021,4,8,5,1000.17,14.502465
SMO,2021,4,8,6,1000.82,14.51189
SMO,2021,4,8,7,1001.64,14.52378
SMO,2021,4,8,8,1001.97,14.528565
SMO,2021,4,8,9,1001.93,14.527985
SMO,2021,4,8,10,1001.75,14.525375
SMO,2021,4,8,11,1001.3,14.51885
SMO,2021,4,8,12,1000.72,14.51044
SMO,2021,4,8,13,1000.24,14.50348
SMO,2021,4,8,14,999.93,14.498985
SMO,2021,4,8,15,999.86,14.49797
SMO,2021,4,8,16,1000.06,14.50087
SMO,2021,4,8,17,1000.66,14.50957
SMO,2021,4,8,18,1001.23,14.517835
SMO,2021,4,8,19,1001.7,14.52465
SMO,2021,4,8,20,1001.72,14.52494
SMO,2021,4,8,21,1001.7,14.52465
SMO,2021,4,8,22,1000.98,14.51421
SMO,2021,4,8,23,1000.09,14.501305
SMO,2021,4,9,0,999.42,14.49159
SMO,2021,4,9,1,998.84,14.48318
SMO,2021,4,9,2,998.73,14.481585
SMO,2021,4,9,3,998.79,14.482455
SMO,2021,4,9,4,999.17,14.487965
SMO,2021,4,9,5,999.67,14.495215
SMO,2021,4,9,6,1000.23,14.503335
SMO,2021,4,9,7,1000.94,14.51363
SMO,2021,4,9,8,1001.48,14.52146
SMO,2021,4,9,9,1001.53,14.522185
SMO,2021,4,9,10,1001.52,14.52204
SMO,2021,4,9,11,1001.46,14.52117
SMO,2021,4,9,12,1001.03,14.514935
SMO,2021,4,9,13,1000.51,14.507395
SMO,2021,4,9,14,1000.46,14.50667
SMO,2021,4,9,15,1000.7,14.51015
SMO,2021,4,9,16,1000.84,14.51218
SMO,2021,4,9,17,1001.45,14.521025
SMO,2021,4,9,18,1001.92,14.52784
SMO,2021,4,9,19,1002.16,14.53132
SMO,2021,4,9,20,1002.49,14.536105
SMO,2021,4,9,21,1002.57,14.537265
SMO,2021,4,9,22,1001.96,14.52842
SMO,2021,4,9,23,1001.34,14.51943
SMO,2021,4,10,0,1000.66,14.50957
SMO,2021,4,10,1,1000.04,14.50058
SMO,2021,4,10,2,999.48,14.49246
SMO,2021,4,10,3,999.43,14.491735
SMO,2021,4,10,4,999.8,14.4971
SMO,2021,4,10,5,1000.18,14.50261
SMO,2021,4,10,6,1000.84,14.51218
SMO,2021,4,10,7,1001.56,14.52262
SMO,2021,4,10,8,1002.12,14.53074
SMO,2021,4,10,9,1002.44,14.53538
SMO,2021,4,10,10,1002.55,14.536975
SMO,2021,4,10,11,1002.34,14.53393
SMO,2021,4,10,12,1001.82,14.52639
SMO,2021,4,10,13,1001.46,14.52117
SMO,2021,4,10,14,1001.22,14.51769
SMO,2021,4,10,15,1001.23,14.517835
SMO,2021,4,10,16,1001.46,14.52117
SMO,2021,4,10,17,1002.28,14.53306
SMO,2021,4,10,18,1003.03,14.543935
SMO,2021,4,10,19,1003.34,14.54843
SMO,2021,4,10,20,1003.58,14.55191
SMO,2021,4,10,21,1003.61,14.552345
SMO,2021,4,10,22,1003.08,14.54466
SMO,2021,4,10,23,1002.37,14.534365
SMO,2021,4,11,0,1001.75,14.525375
SMO,2021,4,11,1,1001.05,14.515225
SMO,2021,4,11,2,1000.49,14.507105
SMO,2021,4,11,3,1000.53,14.507685
SMO,2021,4,11,4,1000.9,14.51305
SMO,2021,4,11,5,1001.26,14.51827
SMO,2021,4,11,6,1001.75,14.525375
SMO,2021,4,11,7,1002.46,14.53567
SMO,2021,4,11,8,1002.93,14.542485
SMO,2021,4,11,9,1002.87,14.541615
SMO,2021,4,11,10,1002.83,14.541035
SMO,2021,4,11,11,1002.3,14.53335
SMO,2021,4,11,12,1001.63,14.523635
SMO,2021,4,11,13,1000.82,14.51189
SMO,2021,4,11,14,1000.41,14.505945
SMO,2021,4,11,15,1000.3,14.50435
SMO,2021,4,11,16,1000.32,14.50464
SMO,2021,4,11,17,1000.89,14.512905
SMO,2021,4,11,18,1001.32,14.51914
SMO,2021,4,11,19,1001.75,14.525375
SMO,2021,4,11,20,1002.01,14.529145
SMO,2021,4,11,21,1001.97,14.528565
SMO,2021,4,11,22,1001.45,14.521025
SMO,2021,4,11,23,1000.93,14.513485
SMO,2021,4,12,0,1000.06,14.50087
SMO,2021,4,12,1,999.34,14.49043
SMO,2021,4,12,2,998.73,14.481585
SMO,2021,4,12,3,998.59,14.479555
SMO,2021,4,12,4,998.9,14.48405
SMO,2021,4,12,5,999.3,14.48985
SMO,2021,4,12,6,999.86,14.49797
SMO,2021,4,12,7,1000.56,14.50812
SMO,2021,4,12,8,1000.95,14.513775
SMO,2021,4,12,9,1000.95,14.513775
SMO,2021,4,12,10,1000.96,14.51392
SMO,2021,4,12,11,1000.7,14.51015
SMO,2021,4,12,12,1000.21,14.503045
SMO,2021,4,12,13,999.73,14.496085
SMO,2021,4,12,14,999.28,14.48956
