 Usage ,Days of Usage,Billed Amount for Water,MTH/YR OF BILLING,Route#,LOSADD,RSP,Rate,LOMETW,Meter Size,,
" 3,092 ",28,28.57,202205,368,LEONE,RES,R,83508515,"5/8""",,
" 1,791 ",33,22.95,202205,202,PAGO PAGO,RES,R,83508514,"5/8""",,
" 16,939 ",28,92.32,202205,368,LEONE,SGS,C,83508513,"5/8""",,
" 5,464 ",28,38.82,202205,368,LEONE,RES,R,83508512,"5/8""",,
" 9,928 ",28,58.12,202205,367,LEONE,RES,R,83508511,"5/8""",,
" 4,931 ",28,36.52,202205,368,LEONE,RES,R,83508510,"5/8""",,
" 18,375 ",28,98.81,202205,368,LEONE,RES,R,83508509,"5/8""",,
" 184,977 ",28,857.23,202205,368,LEONE,ASG,GL2,83508508,"5/8""",,
 18 ,28,15.3,202205,368,LEONE,ASG,GG2,83508507,"5/8""",,
" 2,881 ",28,27.66,202205,368,LEONE,RES,R,83508506,"5/8""",,
 396 ,28,16.93,202205,368,LEONE,RES,R,83508505,"5/8""",,
" 21,383 ",32,114.01,202205,315,TAFUNA,RES,R,83508504,"5/8""",,
 163 ,28,15.92,202205,368,LEONE,RES,R,83508503,"5/8""",,
" 6,540 ",28,43.48,202205,368,LEONE,RES,R,83508502,"5/8""",,
" 6,704 ",28,44.19,202205,365,VAILOA,RES,R,83508501,"5/8""",,
" 6,364 ",28,42.71,202205,368,LEONE,RES,R,83508500,"5/8""",,
" 5,864 ",28,40.55,202205,368,LEONE,RES,R,83508499,"5/8""",,
" 3,883 ",28,31.99,202205,368,LEONE,RES,R,83508498,"5/8""",,
" 7,154 ",28,46.13,202205,368,LEONE,RES,R,83508497,"5/8""",,
" 3,190 ",28,28.99,202205,368,LEONE,RES,R,83508496,"5/8""",,
" 6,971 ",28,45.34,202205,368,LEONE,RES,R,83508495,"5/8""",,
" 18,287 ",28,98.39,202205,368,LEONE,RES,R,83508494,"5/8""",,
" 12,288 ",28,69.46,202205,368,LEONE,RES,R,83508493,"5/8""",,
" 7,946 ",28,49.55,202205,368,LEONE,RES,R,83508492,"5/8""",,
" 4,270 ",28,33.67,202205,368,LEONE,RES,R,83508491,"5/8""",,
" 3,934 ",28,32.22,202205,368,LEONE,RES,R,83508490,"5/8""",,
" 2,248 ",28,24.92,202205,368,LEONE,RES,R,83508489,"5/8""",,
" 2,928 ",28,27.87,202205,368,LEONE,RES,R,83508488,"5/8""",,
" 16,667 ",28,90.58,202205,368,LEONE,RES,R,83508487,"5/8""",,
" 5,877 ",30,40.61,202205,301,NUUULI,RES,R,83508486,"5/8""",,
" 12,249 ",28,69.27,202205,368,LEONE,RES,R,83508485,"5/8""",,
" 1,589 ",28,22.08,202205,368,LEONE,RES,R,83508484,"5/8""",,
 676 ,28,18.13,202205,368,LEONE,RES,R,83508483,"5/8""",,
" 5,792 ",28,40.24,202205,368,LEONE,RES,R,83508482,"5/8""",,
" 4,159 ",28,33.18,202205,368,LEONE,RES,R,83508481,"5/8""",,
" 9,199 ",28,54.97,202205,367,LEONE,RES,R,83508480,"5/8""",,
 44 ,30,15.4,202205,347,FALENIU,RES,R,83508478,"5/8""",,
" 8,783 ",28,53.17,202205,368,LEONE,RES,R,83508477,"5/8""",,
" 3,513 ",28,30.4,202205,368,LEONE,RES,R,83508476,"5/8""",,
" 2,635 ",28,26.59,202205,368,LEONE,RES,R,83508475,"5/8""",,
" 11,097 ",28,63.72,202205,368,LEONE,RES,R,83508474,"5/8""",,
" 8,833 ",28,53.38,202205,368,LEONE,RES,R,83508473,"5/8""",,
" 15,724 ",28,86.04,202205,368,LEONE,RES,R,83508472,"5/8""",,
" 88,579 ",28,500.92,202205,371,LEONE,RES,R,83508471,"5/8""",,
" 14,648 ",28,80.85,202205,368,LEONE,RES,R,83508470,"5/8""",,
" 2,336 ",32,25.31,202205,107,ALOFAU,RES,R,83508469,"5/8""",,
 7 ,28,15.24,202205,368,LEONE,RES,R,83508468,"5/8""",,
" 4,191 ",28,33.33,202205,368,LEONE,RES,R,83508467,"5/8""",,
" 14,260 ",28,78.97,202205,368,LEONE,RES,R,83508466,"5/8""",,
" 9,502 ",28,56.28,202205,368,LEONE,RES,R,83508465,"5/8""",,
" 11,581 ",28,66.06,202205,368,LEONE,RES,R,83508464,"5/8""",,
" 11,377 ",28,65.07,202205,368,LEONE,RES,R,83508463,"5/8""",,
" 10,292 ",28,59.84,202205,368,VAILOA,RES,R,83508462,"5/8""",,
" 6,509 ",28,43.35,202205,368,LEONE,RES,R,83508461,"5/8""",,
" 2,996 ",28,28.16,202205,363,VAILOA,RES,R,83508460,"5/8""",,
 -   ,28,15.21,202205,362,TAPUTIMU,SA,OC2,83508459,"5/8""",,
" 8,803 ",28,53.25,202205,362,TAPUTIMU,RES,R,83508458,"5/8""",,
" 1,700 ",28,22.55,202205,362,TAPUTIMU,RES,R,83508457,"5/8""",,
" 5,604 ",28,39.43,202205,362,TAPUTIMU,RES,R,83508456,"5/8""",,
 -   ,28,15.21,202205,365,VAILOA,RES,R,83508455,"5/8""",,
" 4,014 ",28,33.48,202205,365,LEONE,ASG,GG3,83508454,"5/8""",,
" 6,824 ",28,44.71,202205,365,VAILOA,RES,R,83508453,"5/8""",,
" 8,932 ",28,53.81,202205,365,VAILOA,RES,R,83508452,"5/8""",,
" 7,936 ",28,49.51,202205,411,FAGALII,RES,R,83508450,"5/8""",,
" 2,188 ",32,24.67,202205,321,TAFUNA,RES,R,83508449,"5/8""",,
" 8,280 ",28,51,202205,365,VAILOA,RES,R,83508448,"5/8""",,
 11 ,23,11.71,202205,218,FAGAALU,RES,R,83508447,"5/8""",,
" 11,597 ",32,66.13,202205,107,ALOFAU,RES,R,83508446,"5/8""",,
" 1,851 ",32,23.21,202205,107,ALOFAU,RES,R,83508445,"5/8""",,
" 1,425 ",32,21.37,202205,109,LAULII,RES,R,83508444,"5/8""",,
 -   ,32,15.21,202205,109,LAULII,RES,R,83508443,"5/8""",,
 10 ,30,15.25,202205,340,MALAEIMI,RES,R,83508442,"5/8""",,
 66 ,32,15.49,202205,111,AUA,RES,R,83508441,"5/8""",,
" 4,194 ",32,33.34,202205,109,LAULII,RES,R,83508440,"5/8""",,
" 5,736 ",32,40,202205,109,LAULII,RES,R,83508438,"5/8""",,
" 11,458 ",32,65.46,202205,109,LAULII,RES,R,83508437,"5/8""",,
" 9,149 ",32,54.76,202205,109,LAULII,RES,R,83508436,"5/8""",,
" 4,950 ",32,36.6,202205,109,LAULII,RES,R,83508435,"5/8""",,
" 1,782 ",32,22.91,202205,109,LAULII,RES,R,83508434,"5/8""",,
" 22,264 ",32,116.55,202205,202,PAGO PAGO,SGS,C,83508433,"5/8""",,
" 7,593 ",28,48.03,202205,363,VAILOA,RES,R,83508432,"5/8""",,
" 26,403 ",32,140.73,202205,106,AMOULI,RES,R,83508431,"5/8""",,
" 4,751 ",28,35.74,202205,365,VAILOA,RES,R,83508430,"5/8""",,
 809 ,28,18.7,202205,365,VAILOA,RES,R,83508429,"5/8""",,
" 6,034 ",32,41.29,202205,109,LAULII,RES,R,83508428,"5/8""",,
" 5,349 ",32,38.33,202205,109,LAULII,RES,R,83508427,"5/8""",,
" 3,848 ",32,32.72,202205,109,LAULII,SGS,C,83508426,"5/8""",,
" 13,479 ",32,75.21,202205,109,LAULII,RES,R,83508425,"5/8""",,
 126 ,34,15.76,202205,109,LAULII,RES,R,83508424,"5/8""",,
" 12,808 ",32,71.97,202205,109,LAULII,RES,R,83508422,"5/8""",,
" 14,221 ",26,78.79,202205,109,LAULII,RES,R,83508420,"5/8""",,
" 21,972 ",32,117.14,202205,109,LAULII,RES,R,83508419,"5/8""",,
" 8,101 ",32,50.22,202205,109,LAULII,RES,R,83508418,"5/8""",,
" 5,272 ",32,39.21,202205,109,LAULII,SGS,C,83508417,"5/8""",,
" 24,419 ",32,130.17,202205,109,LAULII,RES,R,83508416,"5/8""",,
" 1,375 ",32,21.16,202205,109,LAULII,RES,R,83508415,"5/8""",,
" 14,729 ",32,81.23,202205,109,LAULII,RES,R,83508414,"5/8""",,
" 8,059 ",32,50.04,202205,109,LAULII,RES,R,83508413,"5/8""",,
" 9,119 ",32,54.62,202205,108,FAGAITUA,RES,R,83508412,"5/8""",,
" 24,105 ",32,128.5,202205,109,LAULII,RES,R,83508411,"5/8""",,
" 10,534 ",32,61.01,202205,109,LAULII,RES,R,83508410,"5/8""",,
" 2,209 ",27,24.76,202205,333,ILIILI,RES,R,83508409,"5/8""",,
" 3,768 ",32,31.49,202205,109,LAULII,RES,R,83508408,"5/8""",,
" 16,157 ",32,88.12,202205,109,LAULII,RES,R,83508407,"5/8""",,
" 10,920 ",32,62.87,202205,109,LAULII,RES,R,83508406,"5/8""",,
" 16,878 ",32,91.59,202205,109,LAULII,RES,R,83508405,"5/8""",,
" 31,710 ",32,169.83,202205,109,LAULII,RES,R,83508404,"5/8""",,
" 8,170 ",32,50.52,202205,109,LAULII,RES,R,83508403,"5/8""",,
" 9,473 ",32,56.15,202205,109,LAULII,RES,R,83508402,"5/8""",,
" 8,124 ",30,50.32,202205,332,TAFUNA,RES,R,83508401,"5/8""",,
" 11,515 ",32,65.73,202205,109,LAULII,RES,R,83508400,"5/8""",,
" 8,753 ",32,55.05,202205,109,LAULII,SGS,C,83508399,"5/8""",,
" 12,647 ",32,71.19,202205,109,LAULII,RES,R,83508398,"5/8""",,
" 3,238 ",32,29.2,202205,109,LAULII,RES,R,83508397,"5/8""",,
" 5,249 ",32,37.9,202205,109,LAULII,RES,R,83508396,"5/8""",,
" 7,012 ",32,45.52,202205,109,LAULII,RES,R,83508395,"5/8""",,
" 6,849 ",32,44.81,202205,109,LAULII,RES,R,83508394,"5/8""",,
 -   ,32,15.21,202205,109,LAULII,RES,R,83508393,"5/8""",,
 666 ,26,18.08,202205,109,LAULII,RES,R,83508392,"5/8""",,
" 1,493 ",32,21.66,202205,109,LAULII,RES,R,83508391,"5/8""",,
" 1,001 ",32,19.53,202205,109,LAULII,RES,R,83508389,"5/8""",,
" 6,545 ",32,43.5,202205,109,LAULII,RES,R,83508388,"5/8""",,
" 3,653 ",32,31,202205,109,LAULII,RES,R,83508387,"5/8""",,
" 6,296 ",32,42.42,202205,109,LAULII,RES,R,83508386,"5/8""",,
" 5,856 ",32,40.52,202205,109,LAULII,RES,R,83508385,"5/8""",,
 277 ,32,16.41,202205,202,PAGO PAGO,RES,R,83508384,"5/8""",,
" 8,666 ",32,52.66,202205,109,LAULII,RES,R,83508382,"5/8""",,
" 7,143 ",32,46.08,202205,109,LAULII,RES,R,83508381,"5/8""",,
" 1,153 ",32,20.2,202205,109,LAULII,RES,R,83508380,"5/8""",,
" 7,778 ",32,48.82,202205,109,LAULII,RES,R,83508379,"5/8""",,
 -   ,32,15.21,202205,109,LAULII,RES,R,83508378,"5/8""",,
" 8,766 ",32,53.1,202205,109,LAULII,RES,R,83508377,"5/8""",,
" 7,803 ",32,48.93,202205,109,LAULII,RES,R,83508376,"5/8""",,
" 4,590 ",32,35.05,202205,109,LAULII,RES,R,83508375,"5/8""",,
 -   ,32,15.21,202205,109,LAULII,RES,R,83508374,"5/8""",,
" 12,455 ",28,70.27,202205,373,LEONE,RES,R,83508372,"5/8""",,
" 7,388 ",32,47.14,202205,109,LAULII,RES,R,83508371,"5/8""",,
" 1,801 ",32,23,202205,109,LAULII,RES,R,83508370,"5/8""",,
" 3,862 ",32,31.9,202205,109,LAULII,RES,R,83508369,"5/8""",,
 247 ,32,16.28,202205,109,LAULII,RES,R,83508368,"5/8""",,
" 22,711 ",32,118.59,202205,109,LAULII,SGS,C,83508367,"5/8""",,
" 1,702 ",30,22.96,202205,215,UTULEI,ASG,GL2,83508365,"5/8""",,
" 1,244 ",32,20.58,202205,109,LAULII,RES,R,83508364,"5/8""",,
" 2,110 ",32,24.33,202205,109,LAULII,RES,R,83508363,"5/8""",,
" 24,121 ",32,128.58,202205,109,LAULII,RES,R,83508362,"5/8""",,
" 11,311 ",32,64.75,202205,109,LAULII,RES,R,83508361,"5/8""",,
" 4,410 ",32,34.27,202205,109,LAULII,RES,R,83508360,"5/8""",,
" 13,177 ",32,73.75,202205,109,LAULII,RES,R,83508359,"5/8""",,
" 2,154 ",32,24.52,202205,109,LAULII,RES,R,83508358,"5/8""",,
" 8,978 ",32,54.02,202205,109,LAULII,RES,R,83508357,"5/8""",,
" 7,320 ",32,46.84,202205,109,LAULII,RES,R,83508356,"5/8""",,
" 30,102 ",32,160.46,202205,109,LAULII,RES,R,83508355,"5/8""",,
" 4,107 ",32,32.96,202205,109,LAULII,RES,R,83508354,"5/8""",,
" 4,910 ",32,36.43,202205,109,LAULII,RES,R,83508353,"5/8""",,
" 17,315 ",32,93.71,202205,109,LAULII,RES,R,83508352,"5/8""",,
" 4,971 ",32,36.7,202205,109,LAULII,RES,R,83508351,"5/8""",,
 180 ,39,15.99,202205,109,LAULII,RES,R,83508350,"5/8""",,
 996 ,30,19.52,202205,340,FALENIU,RES,R,83508349,"5/8""",,
" 5,981 ",32,41.06,202205,109,LAULII,RES,R,83508348,"5/8""",,
" 6,056 ",30,41.38,202205,209,FAGATOGO,RES,R,83508347,"5/8""",,
" 14,981 ",32,82.45,202205,109,LAULII,RES,R,83508346,"5/8""",,
" 2,085 ",32,24.22,202205,403,MASAUSI,RES,R,83508345,"5/8""",,
" 7,401 ",32,47.2,202205,109,LAULII,RES,R,83508344,"5/8""",,
" 2,733 ",34,27.02,202205,109,LAULII,RES,R,83508343,"5/8""",,
" 2,541 ",28,26.19,202205,354,MAPUSAGA,RES,R,83508342,"5/8""",,
 422 ,32,17.03,202205,112,ALEGA,RES,R,83508341,"5/8""",,
" 1,730 ",32,22.69,202205,112,FAGAITUA,RES,R,83508340,"5/8""",,
" 30,760 ",32,164.3,202205,112,ALEGA,RES,R,83508338,"5/8""",,
" 1,140 ",30,20.14,202205,205,PAGO PAGO,RES,R,83508337,"5/8""",,
" 22,195 ",32,118.33,202205,112,FAGAITUA,RES,R,83508336,"5/8""",,
" 5,179 ",32,37.59,202205,112,AVAIO,RES,R,83508335,"5/8""",,
" 9,342 ",32,55.59,202205,112,AVAIO,RES,R,83508334,"5/8""",,
" 3,165 ",32,28.89,202205,112,FAGAITUA,RES,R,83508333,"5/8""",,
" 2,061 ",32,24.12,202205,112,AVAIO,RES,R,83508332,"5/8""",,
 104 ,32,15.66,202205,112,FAGAITUA,RES,R,83508331,"5/8""",,
" 14,668 ",32,80.93,202205,112,AVAIO,RES,R,83508330,"5/8""",,
" 11,293 ",32,64.66,202205,112,FAGAITUA,RES,R,83508328,"5/8""",,
 -   ,32,15.21,202205,112,AUTO,RES,R,83508327,"5/8""",,
 577 ,32,17.7,202205,112,AUTO,RES,R,83508326,"5/8""",,
" 1,767 ",32,23.26,202205,112,AUTO,SGS,C,83508325,"5/8""",,
" 12,047 ",32,68.3,202205,112,FAGAITUA,RES,R,83508324,"5/8""",,
" 1,606 ",32,22.52,202205,112,AUTO,SGS,C,83508323,"5/8""",,
" 4,502 ",32,34.67,202205,112,FAGAITUA,RES,R,83508322,"5/8""",,
" 12,287 ",32,69.46,202205,112,AUTO,RES,R,83508321,"5/8""",,
 160 ,36,15.9,202205,112,AUTO,RES,R,83508320,"5/8""",,
" 9,453 ",32,56.06,202205,112,AUTO,RES,R,83508319,"5/8""",,
 621 ,32,17.89,202205,112,FAGAITUA,RES,R,83508318,"5/8""",,
" 11,370 ",32,65.04,202205,112,FAGAITUA,RES,R,83508317,"5/8""",,
" 9,817 ",32,57.64,202205,112,AUTO,RES,R,83508316,"5/8""",,
" 4,025 ",32,32.6,202205,112,AUTO,RES,R,83508315,"5/8""",,
" 20,563 ",32,109.65,202205,112,FAGAITUA,RES,R,83508314,"5/8""",,
" 6,667 ",32,44.03,202205,112,FAGAITUA,RES,R,83508313,"5/8""",,
" 13,151 ",32,73.63,202205,112,AUTO,RES,R,83508312,"5/8""",,
" 5,279 ",32,38.02,202205,112,AUTO,RES,R,83508311,"5/8""",,
" 9,713 ",32,57.19,202205,112,AUTO,RES,R,83508310,"5/8""",,
" 16,363 ",28,89.11,202205,351,PAVAIAI,RES,R,83508309,"5/8""",,
" 7,322 ",32,46.86,202205,112,AUTO,RES,R,83508308,"5/8""",,
 14 ,20,15.27,202205,112,FAGAITUA,RES,R,83508307,"5/8""",,
" 6,914 ",32,45.09,202205,112,AUTO,RES,R,83508306,"5/8""",,
" 8,008 ",32,49.82,202205,112,AUTO,RES,R,83508305,"5/8""",,
" 5,449 ",32,38.76,202205,112,FAGAITUA,RES,R,83508304,"5/8""",,
 192 ,32,16.04,202205,112,AUTO,RES,R,83508303,"5/8""",,
" 1,059 ",32,19.78,202205,112,AUTO,RES,R,83508302,"5/8""",,
" 11,311 ",30,64.75,202205,337,VAITOGI,RES,R,83508301,"5/8""",,
 289 ,32,16.46,202205,112,FAGAITUA,RES,R,83508300,"5/8""",,
" 5,771 ",32,40.15,202205,112,FAGAITUA,RES,R,83508299,"5/8""",,
" 46,802 ",32,257.69,202205,112,AUTO,RES,R,83508298,"5/8""",,
" 6,438 ",32,43.04,202205,112,FAGAITUA,RES,R,83508297,"5/8""",,
" 4,698 ",32,35.52,202205,112,AUTO,RES,R,83508296,"5/8""",,
" 5,475 ",32,38.88,202205,112,FAGAITUA,RES,R,83508295,"5/8""",,
" 3,830 ",28,31.76,202205,112,AUTO,RES,R,83508294,"5/8""",,
" 3,886 ",32,32.01,202205,112,AUTO,RES,R,83508292,"5/8""",,
" 8,307 ",32,51.12,202205,112,FAGAITUA,RES,R,83508291,"5/8""",,
" 12,296 ",32,69.5,202205,112,AMAUA,RES,R,83508290,"5/8""",,
" 4,656 ",32,35.34,202205,112,FAGAITUA,RES,R,83508289,"5/8""",,
" 8,338 ",32,51.25,202205,112,FAGAITUA,RES,R,83508287,"5/8""",,
" 35,751 ",32,193.35,202205,112,AMAUA,RES,R,83508286,"5/8""",,
" 82,539 ",32,465.75,202205,112,FAGAITUA,RES,R,83508285,"5/8""",,
" 76,303 ",32,429.45,202205,112,AMAUA,RES,R,83508284,"5/8""",,
" 14,152 ",32,78.45,202205,112,AMAUA,RES,R,83508283,"5/8""",,
" 3,041 ",32,28.35,202205,112,AMAUA,RES,R,83508282,"5/8""",,
" 24,240 ",32,129.21,202205,112,AMAUA,RES,R,83508280,"5/8""",,
" 66,288 ",32,371.14,202205,112,AMAUA,RES,R,83508279,"5/8""",,
" 10,050 ",32,58.67,202205,112,FAGAITUA,RES,R,83508278,"5/8""",,
" 6,413 ",32,42.93,202205,112,AMAUA,RES,R,83508277,"5/8""",,
" 5,635 ",32,39.56,202205,112,UTUSIA,RES,R,83508276,"5/8""",,
 587 ,32,17.74,202205,112,FAGAITUA,RES,R,83508275,"5/8""",,
" 8,281 ",32,51,202205,112,FAGAITUA,RES,R,83508272,"5/8""",,
" 15,606 ",32,85.46,202205,112,FAGAITUA,RES,R,83508271,"5/8""",,
" 3,915 ",32,32.13,202205,112,FAGAITUA,RES,R,83508270,"5/8""",,
" 15,567 ",32,85.27,202205,112,FAGAITUA,RES,R,83508269,"5/8""",,
 851 ,28,18.88,202205,377,AFAO,RES,R,83508267,"5/8""",,
" 1,185 ",30,20.33,202205,322,NUUULI,RES,R,83508266,"5/8""",,
" 3,427 ",30,30.02,202205,209,FAGATOGO,RES,R,83508265,"5/8""",,
" 5,065 ",32,37.1,202205,319,TAFUNA,RES,R,83508264,"5/8""",,
" 44,831 ",30,246.21,202205,328,ILIILI,RES,R,83508263,"5/8""",,
" 22,767 ",30,121.38,202205,346,FALENIU,RES,R,83508262,"5/8""",,
" 17,414 ",30,94.18,202205,328,ILIILI,RES,R,83508261,"5/8""",,
" 10,630 ",32,61.46,202205,203,PAGO PAGO,RES,R,83508260,"5/8""",,
" 8,074 ",32,50.11,202205,112,FAGAITUA,RES,R,83508259,"5/8""",,
" 21,245 ",30,113.28,202205,307,NUUULI,RES,R,83508257,"5/8""",,
" 16,849 ",28,91.45,202205,360,MALAELOA,RES,R,83508255,"5/8""",,
" 5,024 ",30,36.92,202205,217,UTULEI,RES,R,83508254,"5/8""",,
" 3,051 ",30,28.4,202205,324,TAFUNA,RES,R,83508253,"5/8""",,
" 3,743 ",28,31.39,202205,362,TAPUTIMU,RES,R,83508252,"5/8""",,
 983 ,28,19.46,202205,378,AMANAVE,RES,R,83508251,"5/8""",,
" 2,712 ",30,26.93,202205,346,FALENIU,RES,R,83508250,"5/8""",,
" 14,594 ",30,80.58,202205,337,VAITOGI,RES,R,83508248,"5/8""",,
" 9,401 ",30,55.84,202205,346,FALENIU,RES,R,83508247,"5/8""",,
" 4,230 ",30,33.49,202205,303,NUUULI,RES,R,83508246,"5/8""",,
" 5,678 ",30,39.75,202205,329,TAFUNA,RES,R,83508245,"5/8""",,
" 2,779 ",30,27.22,202205,329,TAFUNA,RES,R,83508244,"5/8""",,
" 13,130 ",30,73.52,202205,329,TAFUNA,RES,R,83508243,"5/8""",,
" 1,088 ",30,19.92,202205,329,TAFUNA,RES,R,83508242,"5/8""",,
" 5,759 ",30,40.1,202205,329,TAFUNA,RES,R,83508241,"5/8""",,
" 2,540 ",28,26.19,202205,348,PAVAIAI,RES,R,83508240,"5/8""",,
" 6,428 ",30,42.99,202205,329,TAFUNA,RES,R,83508239,"5/8""",,
 707 ,30,18.26,202205,213,FAGATOGO,RES,R,83508238,"5/8""",,
 -   ,32,15.21,202205,310,TAFUNA,SGS,C,83508237,"5/8""",,
" 3,200 ",30,29.04,202205,346,FALENIU,RES,R,83508236,"5/8""",,
" 2,400 ",23,25.58,202205,362,TAPUTIMU,RES,R,83508234,"5/8""",,
" 4,030 ",30,32.63,202205,338,VAITOGI,RES,R,83508233,"5/8""",,
" 10,296 ",30,59.85,202205,307,NUUULI,RES,R,83508232,"5/8""",,
 -   ,30,15.21,202205,207,PAGO PAGO,RES,R,83508231,"5/8""",,
" 12,931 ",30,72.56,202205,347,FALENIU,RES,R,83508230,"5/8""",,
" 1,124 ",30,20.07,202205,336,VAITOGI,RES,R,83508229,"5/8""",,
" 11,898 ",28,67.58,202205,369,LEONE,RES,R,83508228,"5/8""",,
" 4,683 ",28,35.45,202205,351,PAVAIAI,RES,R,83508227,"5/8""",,
" 2,831 ",30,27.45,202205,325,TAFUNA,RES,R,83508226,"5/8""",,
" 13,176 ",30,73.74,202205,343,MESEPA,RES,R,83508225,"5/8""",,
 819 ,28,18.75,202205,368,LEONE,RES,R,83508224,"5/8""",,
" 19,302 ",32,103.28,202205,405,AFONO,RES,R,83508223,"5/8""",,
" 18,729 ",30,100.52,202205,340,FALENIU,RES,R,83508222,"5/8""",,
" 6,848 ",32,44.81,202205,106,AMOULI,RES,R,83508221,"5/8""",,
" 2,536 ",28,26.18,202205,409,AOLOAU,RES,R,83508220,"5/8""",,
" 64,066 ",32,358.2,202205,319,TAFUNA,RES,R,83508218,"5/8""",,
" 3,885 ",30,32,202205,212,FAGATOGO,RES,R,83508217,"5/8""",,
" 16,647 ",30,90.48,202205,322,TAFUNA,RES,R,83508216,"5/8""",,
" 15,091 ",30,82.98,202205,218,FAGAALU,RES,R,83508215,"5/8""",,
" 5,492 ",30,38.95,202205,343,MALAEIMI,RES,R,83508214,"5/8""",,
" 5,495 ",30,38.96,202205,336,VAITOGI,RES,R,83508213,"5/8""",,
" 2,210 ",30,24.76,202205,217,GATAIVAI,RES,R,83508212,"5/8""",,
" 4,015 ",30,32.56,202205,346,MESEPA,RES,R,83508211,"5/8""",,
" 8,100 ",28,50.22,202205,377,NUA,RES,R,83508210,"5/8""",,
" 5,573 ",30,39.29,202205,340,MALAEIMI,RES,R,83508209,"5/8""",,
" 21,105 ",28,112.53,202205,376,ASILI,RES,R,83508208,"5/8""",,
" 6,784 ",30,44.53,202205,332,ILIILI,RES,R,83508207,"5/8""",,
" 3,274 ",30,29.36,202205,209,FAGATOGO,RES,R,83508206,"5/8""",,
" 4,809 ",30,35.99,202205,346,FALENIU,RES,R,83508205,"5/8""",,
" 9,734 ",30,57.28,202205,220,MATUU,RES,R,83508204,"5/8""",,
 14 ,32,15.27,202205,222,AUA,RES,R,83508203,"5/8""",,
" 5,250 ",28,37.9,202205,373,LEONE,RES,R,83508202,"5/8""",,
" 3,313 ",30,29.52,202205,332,ILIILI,RES,R,83508201,"5/8""",,
" 1,675 ",30,22.45,202205,325,TAFUNA,RES,R,83508200,"5/8""",,
" 1,351 ",28,21.04,202205,355,MAPUSAGA,RES,R,83508199,"5/8""",,
" 6,665 ",30,44.01,202205,329,TAFUNA,RES,R,83508198,"5/8""",,
 1 ,28,15.21,202205,376,ASILI,RES,R,83508197,"5/8""",,
" 17,707 ",28,95.6,202205,408,AASU,RES,R,83508196,"5/8""",,
" 5,675 ",32,41.05,202205,114,ATUU,SGS,C,83508195,"5/8""",,
" 3,303 ",28,29.48,202205,408,AASU,RES,R,83508194,"5/8""",,
" 2,723 ",28,26.98,202205,377,SEETAGA,RES,R,83508193,"5/8""",,
" 2,547 ",30,26.22,202205,346,FALENIU,RES,R,83508192,"5/8""",,
" 13,084 ",30,73.3,202205,329,TAFUNA,RES,R,83508191,"5/8""",,
" 26,341 ",30,140.4,202205,329,TAFUNA,RES,R,83508190,"5/8""",,
" 2,605 ",30,26.47,202205,329,TAFUNA,RES,R,83508189,"5/8""",,
" 5,671 ",30,39.72,202205,329,TAFUNA,RES,R,83508188,"5/8""",,
" 8,994 ",30,54.08,202205,329,TAFUNA,RES,R,83508187,"5/8""",,
" 5,509 ",30,39.02,202205,329,TAFUNA,RES,R,83508186,"5/8""",,
" 6,966 ",30,45.32,202205,329,TAFUNA,RES,R,83508185,"5/8""",,
" 10,085 ",32,61.12,202205,114,ATUU,SGS,C,83508184,"5/8""",,
 15 ,32,15.27,202205,402,SAILELE,RES,R,83508183,"5/8""",,
" 5,441 ",30,38.73,202205,329,TAFUNA,RES,R,83508182,"5/8""",,
" 5,917 ",28,40.79,202205,373,LEONE,RES,R,83508181,"5/8""",,
" 5,316 ",30,38.18,202205,347,FALENIU,RES,R,83508180,"5/8""",,
" 8,965 ",32,53.96,202205,103,ALAO,RES,R,83508179,"5/8""",,
" 41,833 ",30,228.76,202205,213,FAGATOGO,RES,R,83508178,"5/8""",,
" 3,489 ",30,30.29,202205,330,VAITOGI,RES,R,83508177,"5/8""",,
" 1,075 ",32,20.11,202205,331,TAFUNA,SGS,C,83508176,"5/8""",,
 853 ,32,18.9,202205,109,LAULII,RES,R,83508175,"5/8""",,
" 2,955 ",30,27.98,202205,304,NUUULI,RES,R,83508173,"5/8""",,
 199 ,30,16.12,202205,305,NUUULI,SGS,C,83508172,"5/8""",,
" 2,423 ",32,25.69,202205,114,ATUU,RES,R,83508171,"5/8""",,
" 5,175 ",30,37.58,202205,322,TAFUNA,RES,R,83508170,"5/8""",,
" 19,229 ",28,102.93,202205,351,PAVAIAI,RES,R,83508169,"5/8""",,
" 1,417 ",30,21.34,202205,346,PAVAIAI,RES,R,83508168,"5/8""",,
" 21,114 ",28,112.58,202205,409,AOLOAU,RES,R,83508167,"5/8""",,
 -   ,30,15.21,202205,347,FALENIU,RES,R,83508166,"5/8""",,
" 5,481 ",30,38.89,202205,206,PAGO PAGO,RES,R,83508164,"5/8""",,
" 7,753 ",28,48.72,202205,348,PAVAIAI,RES,R,83508163,"5/8""",,
" 2,335 ",30,25.3,202205,328,TAFUNA,RES,R,83508162,"5/8""",,
" 4,685 ",28,35.46,202205,354,MAPUSAGA FOU,RES,R,83508161,"5/8""",,
" 16,153 ",32,88.74,202205,312,TAFUNA,SGS,C,83508159,"5/8""",,
 215 ,27,16.14,202205,367,LEONE,RES,R,83508158,"5/8""",,
" 5,927 ",30,40.83,202205,307,NUUULI,RES,R,83508156,"5/8""",,
